key:ID,source,local_id,last_updated,name,source_file,type,:LABEL
"arc/california_institute_of_technology,_usa",arc.gov.au,"california_institute_of_technology,_usa",2023-05-26 11:04:54.139989,"California institute of technology, usa",node_arc_orgs.csv,organisation,arc;organisation
"arc/university_of_connecticut,_usa",arc.gov.au,"university_of_connecticut,_usa",2023-05-26 11:04:54.140030,"University of connecticut, usa",node_arc_orgs.csv,organisation,arc;organisation
arc/christian-albrechts_university_of_kiel,arc.gov.au,christian-albrechts_university_of_kiel,2023-05-26 11:04:54.140071,Christian-albrechts university of kiel,node_arc_orgs.csv,organisation,arc;organisation
arc/university_of_toulouse_iii_(paul_sabatier),arc.gov.au,university_of_toulouse_iii_(paul_sabatier),2023-05-26 11:04:54.140445,University of toulouse iii (paul sabatier),node_arc_orgs.csv,organisation,arc;organisation
"arc/university_of_alberta,_canada",arc.gov.au,"university_of_alberta,_canada",2023-05-26 11:04:54.140537,"University of alberta, canada",node_arc_orgs.csv,organisation,arc;organisation
"arc/chonnam_national_university,_korea",arc.gov.au,"chonnam_national_university,_korea",2023-05-26 11:04:54.140766,"Chonnam national university, korea",node_arc_orgs.csv,organisation,arc;organisation
arc/nanjing_university_of_aeronautics_and_astronautics,arc.gov.au,nanjing_university_of_aeronautics_and_astronautics,2023-05-26 11:04:54.140887,Nanjing university of aeronautics and astronautics,node_arc_orgs.csv,organisation,arc;organisation
arc/australian_transport_safety_bureau,arc.gov.au,australian_transport_safety_bureau,2023-05-26 11:04:54.140955,Australian transport safety bureau,node_arc_orgs.csv,organisation,arc;organisation
arc/university_of_california_agriculture_and_natural_resources,arc.gov.au,university_of_california_agriculture_and_natural_resources,2023-05-26 11:04:54.141230,University of california agriculture and natural resources,node_arc_orgs.csv,organisation,arc;organisation
arc/free_university_of_brussels_(french),arc.gov.au,free_university_of_brussels_(french),2023-05-26 11:04:54.141503,Free university of brussels (french),node_arc_orgs.csv,organisation,arc;organisation
arc/grenoble_institute_of_technology,arc.gov.au,grenoble_institute_of_technology,2023-05-26 11:04:54.141595,Grenoble institute of technology,node_arc_orgs.csv,organisation,arc;organisation
"arc/friedrich_alexander_university_of_erlangen,_nuremberg",arc.gov.au,"friedrich_alexander_university_of_erlangen,_nuremberg",2023-05-26 11:04:54.141768,"Friedrich alexander university of erlangen, nuremberg",node_arc_orgs.csv,organisation,arc;organisation
arc/south_australian_museum,arc.gov.au,south_australian_museum,2023-05-26 11:04:54.141928,South australian museum,node_arc_orgs.csv,organisation,arc;organisation
arc/weizmann_institute_of_science,arc.gov.au,weizmann_institute_of_science,2023-05-26 11:04:54.141996,Weizmann institute of science,node_arc_orgs.csv,organisation,arc;organisation
"arc/queen's_university,_kingston",arc.gov.au,"queen's_university,_kingston",2023-05-26 11:04:54.142089,"Queen's university, kingston",node_arc_orgs.csv,organisation,arc;organisation
arc/max_planck_institute_for_molecular_plant_physiology,arc.gov.au,max_planck_institute_for_molecular_plant_physiology,2023-05-26 11:04:54.142182,Max planck institute for molecular plant physiology,node_arc_orgs.csv,organisation,arc;organisation
"arc/university_of_rochester,_new_york",arc.gov.au,"university_of_rochester,_new_york",2023-05-26 11:04:54.142276,"University of rochester, new york",node_arc_orgs.csv,organisation,arc;organisation
"arc/royal_college_of_music,_london",arc.gov.au,"royal_college_of_music,_london",2023-05-26 11:04:54.142343,"Royal college of music, london",node_arc_orgs.csv,organisation,arc;organisation
arc/university_of_liverpool,arc.gov.au,university_of_liverpool,2023-05-26 11:04:54.142461,University of liverpool,node_arc_orgs.csv,organisation,arc;organisation
"arc/technical_university_of_berlin,_germany",arc.gov.au,"technical_university_of_berlin,_germany",2023-05-26 11:04:54.142502,"Technical university of berlin, germany",node_arc_orgs.csv,organisation,arc;organisation
arc/beijing_university_of_chemical_technology,arc.gov.au,beijing_university_of_chemical_technology,2023-05-26 11:04:54.142620,Beijing university of chemical technology,node_arc_orgs.csv,organisation,arc;organisation
"arc/tsinghua_university,_beijing",arc.gov.au,"tsinghua_university,_beijing",2023-05-26 11:04:54.142896,"Tsinghua university, beijing",node_arc_orgs.csv,organisation,arc;organisation
arc/lanzhou_institute_of_chemical_physics,arc.gov.au,lanzhou_institute_of_chemical_physics,2023-05-26 11:04:54.143167,Lanzhou institute of chemical physics,node_arc_orgs.csv,organisation,arc;organisation
"arc/university_of_sussex,_uk",arc.gov.au,"university_of_sussex,_uk",2023-05-26 11:04:54.143259,"University of sussex, uk",node_arc_orgs.csv,organisation,arc;organisation
"arc/erasmus_university_rotterdam,_netherlands",arc.gov.au,"erasmus_university_rotterdam,_netherlands",2023-05-26 11:04:54.143404,"Erasmus university rotterdam, netherlands",node_arc_orgs.csv,organisation,arc;organisation
arc/new_york_university,arc.gov.au,new_york_university,2023-05-26 11:04:54.143549,New york university,node_arc_orgs.csv,organisation,arc;organisation
arc/ohio_university,arc.gov.au,ohio_university,2023-05-26 11:04:54.143822,Ohio university,node_arc_orgs.csv,organisation,arc;organisation
arc/university_of_minnesota,arc.gov.au,university_of_minnesota,2023-05-26 11:04:54.143863,University of minnesota,node_arc_orgs.csv,organisation,arc;organisation
arc/integrated_marine_observing_system_(utas),arc.gov.au,integrated_marine_observing_system_(utas),2023-05-26 11:04:54.143929,Integrated marine observing system (utas),node_arc_orgs.csv,organisation,arc;organisation
"arc/university_of_california,_merced",arc.gov.au,"university_of_california,_merced",2023-05-26 11:04:54.144023,"University of california, merced",node_arc_orgs.csv,organisation,arc;organisation
arc/integrated_marine_observing_system,arc.gov.au,integrated_marine_observing_system,2023-05-26 11:04:54.144116,Integrated marine observing system,node_arc_orgs.csv,organisation,arc;organisation
"arc/the_pennsylvania_state_university,_usa",arc.gov.au,"the_pennsylvania_state_university,_usa",2023-05-26 11:04:54.144213,"The pennsylvania state university, usa",node_arc_orgs.csv,organisation,arc;organisation
arc/korea_university,arc.gov.au,korea_university,2023-05-26 11:04:54.144385,Korea university,node_arc_orgs.csv,organisation,arc;organisation
"arc/lamont-doherty_earth_observatory,_usa",arc.gov.au,"lamont-doherty_earth_observatory,_usa",2023-05-26 11:04:54.144450,"Lamont-doherty earth observatory, usa",node_arc_orgs.csv,organisation,arc;organisation
"arc/university_of_aberdeen,_uk",arc.gov.au,"university_of_aberdeen,_uk",2023-05-26 11:04:54.144574,"University of aberdeen, uk",node_arc_orgs.csv,organisation,arc;organisation
"arc/nagoya_university,_japan",arc.gov.au,"nagoya_university,_japan",2023-05-26 11:04:54.144640,"Nagoya university, japan",node_arc_orgs.csv,organisation,arc;organisation
"arc/free_university_of_amsterdam,_netherlands",arc.gov.au,"free_university_of_amsterdam,_netherlands",2023-05-26 11:04:54.144706,"Free university of amsterdam, netherlands",node_arc_orgs.csv,organisation,arc;organisation
arc/national_research_institute_for_mathematics_and_computer_science,arc.gov.au,national_research_institute_for_mathematics_and_computer_science,2023-05-26 11:04:54.144753,National research institute for mathematics and computer science,node_arc_orgs.csv,organisation,arc;organisation
arc/south_western_sydney_local_health_district,arc.gov.au,south_western_sydney_local_health_district,2023-05-26 11:04:54.144850,South western sydney local health district,node_arc_orgs.csv,organisation,arc;organisation
arc/cnrs_-_french_national_centre_for_scientific_research,arc.gov.au,cnrs_-_french_national_centre_for_scientific_research,2023-05-26 11:04:54.144996,Cnrs - french national centre for scientific research,node_arc_orgs.csv,organisation,arc;organisation
"arc/university_of_bergen,_norway",arc.gov.au,"university_of_bergen,_norway",2023-05-26 11:04:54.145354,"University of bergen, norway",node_arc_orgs.csv,organisation,arc;organisation
arc/george_mason_university,arc.gov.au,george_mason_university,2023-05-26 11:04:54.145627,George mason university,node_arc_orgs.csv,organisation,arc;organisation
"arc/central_south_university,_hunan",arc.gov.au,"central_south_university,_hunan",2023-05-26 11:04:54.145667,"Central south university, hunan",node_arc_orgs.csv,organisation,arc;organisation
"arc/king_abdullah_university_of_science_and_technology,_saudi_arabia",arc.gov.au,"king_abdullah_university_of_science_and_technology,_saudi_arabia",2023-05-26 11:04:54.145993,"King abdullah university of science and technology, saudi arabia",node_arc_orgs.csv,organisation,arc;organisation
arc/northern_illinois_university,arc.gov.au,northern_illinois_university,2023-05-26 11:04:54.146121,Northern illinois university,node_arc_orgs.csv,organisation,arc;organisation
arc/laser_interferometer_gravitational-wave_observatory,arc.gov.au,laser_interferometer_gravitational-wave_observatory,2023-05-26 11:04:54.146215,Laser interferometer gravitational-wave observatory,node_arc_orgs.csv,organisation,arc;organisation
"arc/syracuse_university,_ny",arc.gov.au,"syracuse_university,_ny",2023-05-26 11:04:54.146256,"Syracuse university, ny",node_arc_orgs.csv,organisation,arc;organisation
arc/city_university_of_hong_kong,arc.gov.au,city_university_of_hong_kong,2023-05-26 11:04:54.146348,City university of hong kong,node_arc_orgs.csv,organisation,arc;organisation
"arc/the_university_of_nottingham,_uk",arc.gov.au,"the_university_of_nottingham,_uk",2023-05-26 11:04:54.146441,"The university of nottingham, uk",node_arc_orgs.csv,organisation,arc;organisation
arc/boston_college,arc.gov.au,boston_college,2023-05-26 11:04:54.146480,Boston college,node_arc_orgs.csv,organisation,arc;organisation
arc/defence_science_and_technology_group,arc.gov.au,defence_science_and_technology_group,2023-05-26 11:04:54.146517,Defence science and technology  group,node_arc_orgs.csv,organisation,arc;organisation
arc/defence_science_and_technology_organisation,arc.gov.au,defence_science_and_technology_organisation,2023-05-26 11:04:54.146566,Defence science and technology organisation,node_arc_orgs.csv,organisation,arc;organisation
arc/scripps_institution_of_oceanography,arc.gov.au,scripps_institution_of_oceanography,2023-05-26 11:04:54.146639,Scripps institution of oceanography,node_arc_orgs.csv,organisation,arc;organisation
arc/german_aerospace_center,arc.gov.au,german_aerospace_center,2023-05-26 11:04:54.146975,German aerospace center,node_arc_orgs.csv,organisation,arc;organisation
"arc/princeton_university,_usa",arc.gov.au,"princeton_university,_usa",2023-05-26 11:04:54.147038,"Princeton university, usa",node_arc_orgs.csv,organisation,arc;organisation
arc/university_of_michigan,arc.gov.au,university_of_michigan,2023-05-26 11:04:54.147251,University of michigan,node_arc_orgs.csv,organisation,arc;organisation
"arc/university_of_groningen,_the_netherlands",arc.gov.au,"university_of_groningen,_the_netherlands",2023-05-26 11:04:54.147428,"University of groningen, the netherlands",node_arc_orgs.csv,organisation,arc;organisation
arc/karolinska_institute,arc.gov.au,karolinska_institute,2023-05-26 11:04:54.147519,Karolinska institute,node_arc_orgs.csv,organisation,arc;organisation
arc/victor_chang_cardiac_research_institute,arc.gov.au,victor_chang_cardiac_research_institute,2023-05-26 11:04:54.147557,Victor chang cardiac research institute,node_arc_orgs.csv,organisation,arc;organisation
"arc/the_university_of_sheffield,_uk",arc.gov.au,"the_university_of_sheffield,_uk",2023-05-26 11:04:54.147793,"The university of sheffield, uk",node_arc_orgs.csv,organisation,arc;organisation
"arc/university_of_maryland,_college_park",arc.gov.au,"university_of_maryland,_college_park",2023-05-26 11:04:54.147934,"University of maryland, college park",node_arc_orgs.csv,organisation,arc;organisation
"arc/lund_university,_sweden",arc.gov.au,"lund_university,_sweden",2023-05-26 11:04:54.148046,"Lund university, sweden",node_arc_orgs.csv,organisation,arc;organisation
arc/bond_university,arc.gov.au,bond_university,2023-05-26 11:04:54.148258,Bond university,node_arc_orgs.csv,organisation,arc;organisation
arc/university_of_stuttgart,arc.gov.au,university_of_stuttgart,2023-05-26 11:04:54.148494,University of stuttgart,node_arc_orgs.csv,organisation,arc;organisation
"arc/stuttgart_university,_germany",arc.gov.au,"stuttgart_university,_germany",2023-05-26 11:04:54.148582,"Stuttgart university, germany",node_arc_orgs.csv,organisation,arc;organisation
arc/lawrence_livermore_national_laboratory,arc.gov.au,lawrence_livermore_national_laboratory,2023-05-26 11:04:54.148645,Lawrence livermore national laboratory,node_arc_orgs.csv,organisation,arc;organisation
arc/atomic_weapons_establishment,arc.gov.au,atomic_weapons_establishment,2023-05-26 11:04:54.148684,Atomic weapons establishment,node_arc_orgs.csv,organisation,arc;organisation
"arc/university_of_turku,_finland",arc.gov.au,"university_of_turku,_finland",2023-05-26 11:04:54.148747,"University of turku, finland",node_arc_orgs.csv,organisation,arc;organisation
arc/university_of_leipzig,arc.gov.au,university_of_leipzig,2023-05-26 11:04:54.148884,University of leipzig,node_arc_orgs.csv,organisation,arc;organisation
arc/university_of_colombo,arc.gov.au,university_of_colombo,2023-05-26 11:04:54.149224,University of colombo,node_arc_orgs.csv,organisation,arc;organisation
arc/ruprecht_karls_university_of_heidelberg,arc.gov.au,ruprecht_karls_university_of_heidelberg,2023-05-26 11:04:54.149314,Ruprecht karls university of heidelberg,node_arc_orgs.csv,organisation,arc;organisation
arc/australian_nuclear_science_and_technology_organisation,arc.gov.au,australian_nuclear_science_and_technology_organisation,2023-05-26 11:04:54.149485,Australian nuclear science and technology organisation,node_arc_orgs.csv,organisation,arc;organisation
arc/institute_of_vertebrate_paleontology_and_paleoanthropology,arc.gov.au,institute_of_vertebrate_paleontology_and_paleoanthropology,2023-05-26 11:04:54.149526,Institute of vertebrate paleontology and paleoanthropology,node_arc_orgs.csv,organisation,arc;organisation
arc/chinese_academy_of_social_sciences,arc.gov.au,chinese_academy_of_social_sciences,2023-05-26 11:04:54.149566,Chinese academy of social sciences,node_arc_orgs.csv,organisation,arc;organisation
